time_stamp,red
1570218732734,22774.0
1570218732744,27172.0
1570218732751,27136.0
1570218732761,27126.0
1570218732771,27112.0
1570218732781,27108.0
1570218732792,27090.0
1570218732802,27093.0
1570218732812,27086.0
1570218732823,27075.0
1570218732832,27075.0
1570218732842,27068.0
1570218732852,27069.0
1570218732862,27067.0
1570218732873,27070.0
1570218732883,27059.0
1570218732893,27058.0
1570218732902,27058.0
1570218732913,27046.0
1570218732923,27040.0
1570218732933,27042.0
1570218732943,27041.0
1570218732953,27043.0
1570218732963,27041.0
1570218732973,27040.0
1570218732983,27038.0
1570218732993,27033.0
1570218733003,27031.0
1570218733013,27034.0
1570218733023,27038.0
1570218733033,27033.0
1570218733043,27034.0
1570218733053,27036.0
1570218733064,27036.0
1570218733074,27030.0
1570218733085,27038.0
1570218733095,27034.0
1570218733106,27029.0
1570218733114,27044.0
1570218733124,27036.0
1570218733134,27036.0
1570218733144,27040.0
1570218733154,27030.0
1570218733165,27034.0
1570218733174,27038.0
1570218733185,27039.0
1570218733194,27042.0
1570218733204,27030.0
1570218733215,27034.0
1570218733225,27034.0
1570218733237,27024.0
1570218733245,27015.0
1570218733255,27015.0
1570218733265,27019.0
1570218733275,27016.0
1570218733285,27018.0
1570218733295,27005.0
1570218733305,26996.0
1570218733316,26995.0
1570218733327,26994.0
1570218733337,26994.0
1570218733347,26990.0
1570218733355,26993.0
1570218733365,26993.0
1570218733375,26992.0
1570218733386,26983.0
1570218733395,26990.0
1570218733405,26982.0
1570218733415,26976.0
1570218733425,26983.0
1570218733438,26982.0
1570218733447,26990.0
1570218733457,26988.0
1570218733467,26988.0
1570218733477,26986.0
1570218733487,26989.0
1570218733497,26989.0
1570218733507,26988.0
1570218733518,26988.0
1570218733528,26994.0
1570218733539,26999.0
1570218733548,26990.0
1570218733558,26989.0
1570218733568,26996.0
1570218733578,26994.0
1570218733588,27003.0
1570218733601,27011.0
1570218733608,27024.0
1570218733618,27042.0
1570218733628,27047.0
1570218733637,27070.0
1570218733647,27070.0
1570218733658,27083.0
1570218733668,27091.0
1570218733677,27076.0
1570218733688,27079.0
1570218733698,27076.0
1570218733708,27070.0
1570218733718,27062.0
1570218733728,27062.0
1570218733738,27074.0
1570218733748,27088.0
1570218733759,27091.0
1570218733769,27098.0
1570218733779,27107.0
1570218733789,27104.0
1570218733799,27105.0
1570218733809,27097.0
1570218733819,27098.0
1570218733829,27101.0
1570218733839,27088.0
1570218733849,27093.0
1570218733859,27086.0
1570218733869,27096.0
1570218733879,27093.0
1570218733889,27086.0
1570218733899,27089.0
1570218733909,27079.0
1570218733918,27068.0
1570218733929,27050.0
1570218733939,27037.0
1570218733949,27017.0
1570218733959,27006.0
1570218733969,26998.0
1570218733979,26991.0
1570218733989,26995.0
1570218734000,26984.0
1570218734010,26967.0
1570218734020,26969.0
1570218734029,26961.0
1570218734039,26959.0
1570218734050,26957.0
1570218734060,26956.0
1570218734075,26948.0
1570218734079,26942.0
1570218734089,26932.0
1570218734099,26924.0
1570218734109,26926.0
1570218734119,26924.0
1570218734130,26925.0
1570218734140,26930.0
1570218734150,26934.0
1570218734160,26928.0
1570218734170,26930.0
1570218734180,26932.0
1570218734190,26928.0
1570218734200,26936.0
1570218734211,26939.0
1570218734221,26932.0
1570218734230,26926.0
1570218734240,26934.0
1570218734255,26926.0
1570218734261,26928.0
1570218734271,26928.0
1570218734279,26920.0
1570218734289,26931.0
1570218734299,26930.0
1570218734309,26934.0
1570218734321,26943.0
1570218734331,26950.0
1570218734341,26937.0
1570218734351,26925.0
1570218734361,26931.0
1570218734371,26936.0
1570218734381,26927.0
1570218734391,26924.0
1570218734401,26919.0
1570218734411,26912.0
1570218734421,26918.0
1570218734435,26925.0
1570218734441,26936.0
1570218734451,26925.0
1570218734461,26937.0
1570218734471,26947.0
1570218734481,26945.0
1570218734492,26947.0
1570218734501,26948.0
1570218734512,26944.0
1570218734522,26940.0
1570218734532,26952.0
1570218734541,26940.0
1570218734552,26942.0
1570218734562,26952.0
1570218734573,26958.0
1570218734583,26951.0
1570218734592,26959.0
1570218734602,26969.0
1570218734613,26954.0
1570218734622,26957.0
1570218734632,26955.0
1570218734642,26957.0
1570218734652,26951.0
1570218734662,26949.0
1570218734672,26947.0
1570218734683,26951.0
1570218734693,26950.0
1570218734702,26952.0
1570218734713,26953.0
1570218734723,26951.0
1570218734733,26946.0
1570218734744,26950.0
1570218734752,26958.0
1570218734764,26951.0
1570218734773,26950.0
1570218734784,26948.0
1570218734793,26942.0
1570218734802,26948.0
1570218734812,26955.0
1570218734822,26956.0
1570218734833,26939.0
1570218734842,26948.0
1570218734853,26952.0
1570218734863,26956.0
1570218734873,26949.0
1570218734883,26951.0
1570218734893,26951.0
1570218734903,26956.0
1570218734913,26949.0
1570218734923,26949.0
1570218734933,26945.0
1570218734943,26952.0
1570218734953,26954.0
1570218734963,26941.0
1570218734975,26952.0
1570218734983,26952.0
1570218734993,26951.0
1570218735003,26942.0
1570218735013,26948.0
1570218735023,26946.0
1570218735033,26940.0
1570218735044,26945.0
1570218735054,26949.0
1570218735064,26951.0
1570218735074,26943.0
1570218735084,26943.0
1570218735094,26935.0
1570218735104,26931.0
1570218735114,26924.0
1570218735124,26919.0
1570218735134,26916.0
1570218735145,26929.0
1570218735158,26919.0
1570218735165,26919.0
1570218735174,26917.0
1570218735184,26919.0
1570218735194,26911.0
1570218735205,26915.0
1570218735215,26908.0
1570218735225,26903.0
1570218735235,26900.0
1570218735245,26909.0
1570218735255,26901.0
1570218735265,26896.0
1570218735275,26902.0
1570218735285,26900.0
1570218735295,26899.0
1570218735306,26890.0
1570218735315,26886.0
1570218735326,26885.0
1570218735336,26893.0
1570218735346,26898.0
1570218735355,26891.0
1570218735365,26888.0
1570218735376,26896.0
1570218735385,26888.0
1570218735396,26897.0
1570218735406,26894.0
1570218735416,26903.0
1570218735426,26903.0
1570218735436,26909.0
1570218735446,26914.0
1570218735456,26911.0
1570218735466,26915.0
1570218735476,26906.0
1570218735486,26899.0
1570218735496,26903.0
1570218735507,26895.0
1570218735516,26894.0
1570218735526,26895.0
1570218735536,26901.0
1570218735546,26907.0
1570218735556,26900.0
1570218735566,26901.0
1570218735576,26887.0
1570218735586,26896.0
1570218735596,26906.0
1570218735606,26903.0
1570218735616,26904.0
1570218735627,26900.0
1570218735636,26903.0
1570218735647,26914.0
1570218735657,26915.0
1570218735667,26925.0
1570218735677,26940.0
1570218735688,26939.0
1570218735697,26941.0
1570218735707,26939.0
1570218735717,26939.0
1570218735726,26940.0
1570218735736,26945.0
1570218735747,26950.0
1570218735757,26960.0
1570218735767,26960.0
1570218735777,26961.0
1570218735787,26963.0
1570218735797,26962.0
1570218735808,26956.0
1570218735818,26968.0
1570218735827,26958.0
1570218735839,26969.0
1570218735852,26969.0
1570218735859,26967.0
1570218735866,26963.0
1570218735876,26956.0
1570218735886,26954.0
1570218735896,26954.0
1570218735906,26945.0
1570218735916,26953.0
1570218735926,26950.0
1570218735936,26954.0
1570218735948,26957.0
1570218735959,26962.0
1570218735970,26968.0
1570218735979,26964.0
1570218735989,26963.0
1570218735999,26959.0
1570218736010,26963.0
1570218736019,26957.0
1570218736030,26965.0
1570218736039,26960.0
1570218736049,26962.0
1570218736059,26966.0
1570218736070,26969.0
1570218736080,26970.0
1570218736090,26975.0
1570218736100,26983.0
1570218736110,26983.0
1570218736120,26976.0
1570218736130,26977.0
1570218736140,26984.0
1570218736150,26982.0
1570218736161,26977.0
1570218736170,26984.0
1570218736180,26985.0
1570218736190,26987.0
1570218736200,26990.0
1570218736210,26994.0
1570218736220,27001.0
1570218736231,26990.0
1570218736242,26997.0
1570218736251,26992.0
1570218736259,26993.0
1570218736269,26995.0
1570218736279,26997.0
1570218736289,26990.0
1570218736299,26994.0
1570218736309,26994.0
1570218736321,26992.0
1570218736331,26993.0
1570218736341,26995.0
1570218736351,26994.0
1570218736361,26983.0
1570218736371,26978.0
1570218736381,26961.0
1570218736391,26948.0
1570218736401,26929.0
1570218736417,26926.0
1570218736422,26895.0
1570218736431,26894.0
1570218736440,26888.0
1570218736449,26903.0
1570218736460,26904.0
1570218736470,26906.0
1570218736481,26907.0
1570218736492,26899.0
1570218736500,26902.0
1570218736509,26898.0
1570218736519,26895.0
1570218736529,26888.0
1570218736539,26887.0
1570218736550,26884.0
1570218736561,26883.0
1570218736572,26895.0
1570218736582,26891.0
1570218736595,26891.0
1570218736602,26902.0
1570218736610,26898.0
1570218736620,26910.0
1570218736630,26905.0
1570218736640,26907.0
1570218736651,26905.0
1570218736663,26901.0
1570218736672,26894.0
1570218736683,26892.0
1570218736693,26882.0
1570218736702,26879.0
1570218736712,26866.0
1570218736722,26875.0
1570218736732,26854.0
1570218736743,26849.0
1570218736753,26861.0
1570218736769,26849.0
1570218736777,26851.0
1570218736782,26842.0
1570218736792,26841.0
1570218736800,26838.0
1570218736810,26839.0
1570218736820,26839.0
1570218736830,26845.0
1570218736840,26841.0
1570218736850,26838.0
1570218736863,26843.0
1570218736875,26838.0
1570218736880,26830.0
1570218736890,26827.0
1570218736900,26840.0
1570218736910,26837.0
1570218736920,26840.0
1570218736930,26842.0
1570218736945,26856.0
1570218736960,26856.0
1570218736961,26847.0
1570218736971,26852.0
1570218736980,26848.0
1570218736991,26847.0
1570218737005,26852.0
1570218737018,26852.0
1570218737021,26850.0
1570218737031,26858.0
1570218737041,26856.0
1570218737051,26861.0
1570218737061,26861.0
1570218737071,26855.0
1570218737081,26850.0
1570218737091,26855.0
1570218737101,26859.0
1570218737111,26851.0
1570218737121,26858.0
1570218737135,26856.0
1570218737141,26865.0
1570218737151,26866.0
1570218737162,26852.0
1570218737172,26846.0
1570218737185,26840.0
1570218737195,26842.0
1570218737205,26847.0
1570218737215,26845.0
1570218737225,26851.0
1570218737235,26853.0
1570218737245,26864.0
1570218737255,26855.0
1570218737265,26858.0
1570218737275,26873.0
1570218737286,26872.0
1570218737295,26868.0
1570218737306,26872.0
1570218737316,26879.0
1570218737326,26877.0
1570218737333,26887.0
1570218737344,26896.0
1570218737354,26913.0
1570218737362,26930.0
1570218737372,26948.0
1570218737382,26966.0
1570218737392,26982.0
1570218737402,26990.0
1570218737413,26991.0
1570218737426,26992.0
1570218737436,26997.0
1570218737446,26990.0
1570218737456,26985.0
1570218737467,26979.0
1570218737476,26962.0
1570218737486,26958.0
1570218737496,26957.0
1570218737506,26958.0
1570218737516,26960.0
1570218737526,26973.0
1570218737536,26973.0
1570218737546,26976.0
1570218737557,26981.0
1570218737567,26972.0
1570218737577,26975.0
1570218737587,26966.0
1570218737596,26975.0
1570218737606,26978.0
1570218737616,26964.0
1570218737627,26964.0
1570218737636,26966.0
1570218737647,26954.0
1570218737657,26950.0
1570218737668,26969.0
1570218737677,26968.0
1570218737687,26993.0
1570218737695,27000.0
1570218737705,27013.0
1570218737715,27029.0
1570218737725,27055.0
1570218737735,27084.0
1570218737746,27104.0
1570218737758,27124.0
1570218737771,27144.0
1570218737777,27171.0
1570218737786,27188.0
1570218737795,27189.0
1570218737805,27194.0
1570218737816,27185.0
1570218737827,27174.0
1570218737836,27154.0
1570218737847,27151.0
1570218737861,27149.0
1570218737867,27151.0
1570218737874,27143.0
1570218737884,27146.0
1570218737895,27140.0
1570218737905,27143.0
1570218737915,27137.0
1570218737927,27128.0
1570218737938,27136.0
1570218737948,27128.0
1570218737958,27119.0
1570218737968,27108.0
1570218737978,27105.0
1570218737988,27107.0
1570218737998,27105.0
1570218738008,27114.0
1570218738018,27133.0
1570218738030,27141.0
1570218738041,27145.0
1570218738050,27147.0
1570218738058,27146.0
1570218738065,27145.0
1570218738075,27143.0
1570218738085,27150.0
1570218738096,27151.0
1570218738106,27168.0
1570218738119,27172.0
1570218738129,27178.0
1570218738139,27184.0
1570218738150,27181.0
1570218738159,27182.0
1570218738169,27175.0
1570218738180,27178.0
1570218738188,27176.0
1570218738197,27166.0
1570218738210,27173.0
1570218738218,27164.0
1570218738228,27159.0
1570218738238,27161.0
1570218738247,27161.0
1570218738257,27156.0
1570218738268,27152.0
1570218738278,27148.0
1570218738289,27127.0
1570218738299,27117.0
1570218738311,27106.0
1570218738320,27092.0
1570218738328,27092.0
1570218738339,27083.0
1570218738348,27071.0
1570218738359,27067.0
1570218738369,27054.0
1570218738380,27052.0
1570218738388,27044.0
1570218738398,27049.0
1570218738408,27047.0
1570218738418,27028.0
1570218738428,27027.0
1570218738438,27017.0
1570218738450,27007.0
1570218738460,26999.0
1570218738470,27003.0
1570218738481,27003.0
1570218738490,27011.0
1570218738500,27011.0
1570218738510,27014.0
1570218738520,27014.0
1570218738531,27018.0
1570218738540,27010.0
1570218738550,27009.0
1570218738560,26995.0
1570218738571,27000.0
1570218738581,26993.0
1570218738589,26981.0
1570218738599,26979.0
1570218738609,26979.0
1570218738619,26982.0
1570218738630,26982.0
1570218738641,26986.0
1570218738651,26985.0
1570218738661,26983.0
1570218738671,26986.0
1570218738681,26990.0
1570218738691,26995.0
1570218738701,26996.0
1570218738711,27001.0
1570218738721,26998.0
1570218738731,27002.0
1570218738741,26999.0
1570218738757,27011.0
1570218738762,27001.0
1570218738769,26987.0
1570218738779,26986.0
1570218738789,26988.0
1570218738798,26976.0
1570218738810,26973.0
1570218738820,26970.0
1570218738830,26967.0
1570218738840,26967.0
1570218738850,26965.0
1570218738862,26963.0
1570218738872,26970.0
1570218738884,26965.0
1570218738890,26965.0
1570218738901,26969.0
1570218738910,26972.0
1570218738920,26974.0
1570218738934,26972.0
1570218738942,26980.0
1570218738949,26986.0
1570218738959,26994.0
1570218738969,26995.0
1570218738979,27002.0
1570218738989,26996.0
1570218739000,26990.0
1570218739013,26990.0
1570218739023,26979.0
1570218739034,26971.0
1570218739043,26969.0
1570218739051,26962.0
1570218739061,26960.0
1570218739071,26957.0
1570218739081,26947.0
1570218739091,26938.0
1570218739101,26935.0
1570218739117,26931.0
1570218739121,26936.0
1570218739131,26936.0
1570218739142,26929.0
1570218739151,26930.0
1570218739164,26939.0
1570218739174,26940.0
1570218739185,26943.0
1570218739194,26945.0
1570218739204,26948.0
1570218739212,26947.0
1570218739222,26956.0
1570218739232,26943.0
1570218739242,26948.0
1570218739252,26951.0
1570218739262,26948.0
1570218739272,26946.0
1570218739282,26945.0
1570218739296,26943.0
1570218739304,26941.0
1570218739312,26942.0
1570218739321,26944.0
1570218739331,26937.0
1570218739341,26931.0
1570218739351,26935.0
1570218739361,26934.0
1570218739375,26943.0
1570218739385,26945.0
1570218739395,26939.0
1570218739405,26942.0
1570218739415,26947.0
1570218739425,26950.0
1570218739435,26944.0
1570218739445,26940.0
1570218739455,26939.0
1570218739467,26936.0
1570218739479,26930.0
1570218739485,26930.0
1570218739496,26936.0
1570218739503,26932.0
1570218739513,26932.0
1570218739523,26924.0
1570218739533,26927.0
1570218739543,26915.0
1570218739553,26912.0
1570218739566,26915.0
1570218739576,26911.0
1570218739586,26912.0
1570218739596,26910.0
1570218739605,26913.0
1570218739616,26910.0
1570218739626,26904.0
1570218739636,26902.0
1570218739647,26900.0
