time_stamp,red
1569966397690,22234.0
1569966397696,26098.0
1569966397706,26086.0
1569966397716,26076.0
1569966397727,26060.0
1569966397737,26054.0
1569966397747,26048.0
1569966397757,26044.0
1569966397767,26027.0
1569966397777,26018.0
1569966397787,26011.0
1569966397797,26005.0
1569966397808,26001.0
1569966397817,25996.0
1569966397828,25988.0
1569966397839,25982.0
1569966397848,25977.0
1569966397858,25981.0
1569966397868,25975.0
1569966397880,25971.0
1569966397888,25966.0
1569966397898,25969.0
1569966397909,25959.0
1569966397918,25963.0
1569966397930,25953.0
1569966397938,25939.0
1569966397948,25932.0
1569966397959,25925.0
1569966397969,25907.0
1569966397980,25900.0
1569966397988,25892.0
1569966397998,25906.0
1569966398009,25901.0
1569966398021,25886.0
1569966398030,25891.0
1569966398039,25886.0
1569966398048,25889.0
1569966398059,25889.0
1569966398069,25895.0
1569966398079,25898.0
1569966398089,25897.0
1569966398099,25893.0
1569966398109,25890.0
1569966398119,25888.0
1569966398129,25884.0
1569966398139,25894.0
1569966398149,25892.0
1569966398160,25895.0
1569966398172,25899.0
1569966398180,25899.0
1569966398189,25890.0
1569966398203,25896.0
1569966398210,25896.0
1569966398220,25883.0
1569966398230,25894.0
1569966398239,25885.0
1569966398249,25889.0
1569966398261,25887.0
1569966398272,25883.0
1569966398281,25894.0
1569966398289,25892.0
1569966398300,25901.0
1569966398309,25891.0
1569966398320,25884.0
1569966398330,25889.0
1569966398342,25883.0
1569966398351,25886.0
1569966398360,25879.0
1569966398371,25880.0
1569966398383,25879.0
1569966398390,25871.0
1569966398400,25879.0
1569966398410,25883.0
1569966398420,25878.0
1569966398431,25881.0
1569966398442,25887.0
1569966398452,25877.0
1569966398462,25879.0
1569966398472,25880.0
1569966398482,25882.0
1569966398494,25884.0
1569966398503,25874.0
1569966398512,25886.0
1569966398522,25882.0
1569966398532,25880.0
1569966398542,25883.0
1569966398552,25878.0
1569966398567,25877.0
1569966398572,25874.0
1569966398582,25871.0
1569966398592,25880.0
1569966398602,25876.0
1569966398612,25878.0
1569966398622,25868.0
1569966398632,25861.0
1569966398643,25856.0
1569966398652,25845.0
1569966398663,25837.0
1569966398672,25829.0
1569966398683,25833.0
1569966398693,25827.0
1569966398703,25817.0
1569966398713,25817.0
1569966398723,25826.0
1569966398732,25824.0
1569966398745,25829.0
1569966398753,25828.0
1569966398763,25830.0
1569966398773,25827.0
1569966398783,25829.0
1569966398793,25825.0
1569966398803,25835.0
1569966398813,25829.0
1569966398823,25836.0
1569966398833,25829.0
1569966398843,25834.0
1569966398853,25833.0
1569966398864,25837.0
1569966398873,25835.0
1569966398883,25830.0
1569966398894,25832.0
1569966398903,25828.0
1569966398914,25830.0
1569966398927,25826.0
1569966398934,25833.0
1569966398944,25830.0
1569966398954,25829.0
1569966398964,25832.0
1569966398974,25813.0
1569966398984,25823.0
1569966398994,25823.0
1569966399004,25817.0
1569966399014,25823.0
1569966399024,25816.0
1569966399034,25824.0
1569966399044,25821.0
1569966399054,25826.0
1569966399064,25822.0
1569966399074,25821.0
1569966399085,25825.0
1569966399094,25824.0
1569966399106,25822.0
1569966399114,25820.0
1569966399123,25823.0
1569966399133,25817.0
1569966399145,25823.0
1569966399155,25818.0
1569966399165,25816.0
1569966399175,25810.0
1569966399185,25820.0
1569966399195,25821.0
1569966399205,25825.0
1569966399215,25825.0
1569966399225,25818.0
1569966399235,25833.0
1569966399245,25830.0
1569966399255,25828.0
1569966399265,25826.0
1569966399275,25829.0
1569966399287,25833.0
1569966399295,25822.0
1569966399306,25814.0
1569966399315,25815.0
1569966399326,25793.0
1569966399335,25793.0
1569966399345,25787.0
1569966399355,25780.0
1569966399366,25779.0
1569966399376,25776.0
1569966399386,25772.0
1569966399395,25771.0
1569966399406,25772.0
1569966399416,25775.0
1569966399426,25779.0
1569966399436,25787.0
1569966399446,25779.0
1569966399456,25783.0
1569966399468,25776.0
1569966399477,25771.0
1569966399486,25767.0
1569966399496,25782.0
1569966399506,25782.0
1569966399516,25788.0
1569966399527,25775.0
1569966399536,25773.0
1569966399547,25767.0
1569966399557,25770.0
1569966399567,25777.0
1569966399577,25778.0
1569966399587,25781.0
1569966399601,25776.0
1569966399605,25771.0
1569966399615,25769.0
1569966399625,25767.0
1569966399635,25761.0
1569966399645,25770.0
1569966399655,25764.0
1569966399666,25769.0
1569966399678,25766.0
1569966399687,25763.0
1569966399698,25752.0
1569966399707,25761.0
1569966399716,25757.0
1569966399727,25764.0
1569966399737,25757.0
1569966399747,25754.0
1569966399757,25756.0
1569966399769,25752.0
1569966399777,25748.0
1569966399787,25741.0
1569966399797,25741.0
1569966399807,25729.0
1569966399818,25737.0
1569966399828,25732.0
1569966399837,25728.0
1569966399848,25729.0
1569966399858,25725.0
1569966399868,25726.0
1569966399878,25717.0
1569966399888,25711.0
1569966399898,25705.0
1569966399908,25708.0
1569966399918,25704.0
1569966399928,25706.0
1569966399938,25717.0
1569966399948,25705.0
1569966399958,25714.0
1569966399968,25718.0
1569966399978,25720.0
1569966399988,25729.0
1569966399999,25731.0
1569966400011,25730.0
1569966400018,25729.0
1569966400028,25727.0
1569966400038,25718.0
1569966400048,25707.0
1569966400058,25703.0
1569966400070,25696.0
1569966400078,25696.0
1569966400088,25688.0
1569966400098,25689.0
1569966400108,25690.0
1569966400119,25688.0
1569966400128,25687.0
1569966400139,25694.0
1569966400149,25701.0
1569966400159,25694.0
1569966400169,25705.0
1569966400179,25706.0
1569966400189,25709.0
1569966400199,25705.0
1569966400209,25709.0
1569966400219,25714.0
1569966400229,25714.0
1569966400239,25710.0
1569966400249,25705.0
1569966400259,25715.0
1569966400269,25708.0
1569966400280,25719.0
1569966400290,25714.0
1569966400300,25722.0
1569966400310,25715.0
1569966400319,25703.0
1569966400329,25722.0
1569966400340,25718.0
1569966400350,25709.0
1569966400360,25711.0
1569966400371,25714.0
1569966400379,25726.0
1569966400389,25717.0
1569966400400,25723.0
1569966400410,25725.0
1569966400420,25731.0
1569966400430,25729.0
1569966400440,25726.0
1569966400450,25727.0
1569966400460,25727.0
1569966400470,25733.0
1569966400480,25737.0
1569966400490,25738.0
1569966400501,25737.0
1569966400511,25738.0
1569966400520,25747.0
1569966400530,25752.0
1569966400541,25762.0
1569966400550,25764.0
1569966400560,25760.0
1569966400570,25757.0
1569966400580,25759.0
1569966400590,25767.0
1569966400601,25771.0
