time_stamp,red
1569923099487,16593.0
1569923099511,30322.0
1569923099512,30300.0
1569923099517,30285.0
1569923099528,30277.0
1569923099538,30263.0
1569923099548,30256.0
1569923099560,30245.0
1569923099568,30231.0
1569923099579,30225.0
1569923099588,30222.0
1569923099600,30215.0
1569923099610,30217.0
1569923099618,30217.0
1569923099628,30212.0
1569923099638,30210.0
1569923099648,30202.0
1569923099658,30208.0
1569923099668,30207.0
1569923099679,30203.0
1569923099688,30206.0
1569923099698,30202.0
1569923099710,30204.0
1569923099718,30210.0
1569923099728,30212.0
1569923099738,30200.0
1569923099748,30192.0
1569923099760,30197.0
1569923099768,30201.0
1569923099778,30204.0
1569923099788,30215.0
1569923099799,30220.0
1569923099810,30226.0
1569923099818,30227.0
1569923099829,30240.0
1569923099837,30233.0
1569923099848,30240.0
1569923099858,30238.0
1569923099868,30236.0
1569923099879,30239.0
1569923099887,30240.0
1569923099898,30236.0
1569923099908,30236.0
1569923099918,30229.0
1569923099930,30215.0
1569923099937,30206.0
1569923099948,30208.0
1569923099957,30200.0
1569923099967,30191.0
1569923099979,30189.0
1569923099988,30203.0
1569923099999,30202.0
1569923100011,30189.0
1569923100020,30189.0
1569923100028,30200.0
1569923100037,30197.0
1569923100050,30202.0
1569923100057,30214.0
1569923100070,30215.0
1569923100077,30217.0
1569923100087,30233.0
1569923100097,30224.0
1569923100107,30233.0
1569923100117,30223.0
1569923100129,30227.0
1569923100137,30238.0
1569923100147,30250.0
1569923100157,30244.0
1569923100167,30247.0
1569923100176,30262.0
1569923100186,30252.0
1569923100197,30250.0
1569923100208,30264.0
1569923100218,30268.0
1569923100227,30269.0
1569923100238,30276.0
1569923100249,30277.0
1569923100259,30273.0
1569923100268,30267.0
1569923100277,30268.0
1569923100287,30273.0
1569923100297,30269.0
1569923100307,30275.0
1569923100317,30270.0
1569923100329,30262.0
1569923100339,30282.0
1569923100349,30281.0
1569923100359,30280.0
1569923100371,30276.0
1569923100380,30292.0
1569923100387,30305.0
1569923100397,30309.0
1569923100407,30309.0
1569923100417,30313.0
1569923100428,30305.0
1569923100438,30313.0
1569923100447,30318.0
1569923100457,30313.0
1569923100467,30331.0
1569923100478,30330.0
1569923100487,30330.0
1569923100501,30312.0
1569923100509,30304.0
1569923100519,30292.0
1569923100528,30283.0
1569923100539,30278.0
1569923100548,30269.0
1569923100558,30274.0
1569923100569,30278.0
1569923100579,30278.0
1569923100589,30287.0
1569923100598,30275.0
1569923100608,30275.0
1569923100618,30282.0
1569923100628,30282.0
1569923100638,30288.0
1569923100648,30295.0
1569923100659,30297.0
1569923100668,30276.0
1569923100678,30283.0
1569923100688,30291.0
1569923100698,30285.0
1569923100708,30281.0
1569923100718,30289.0
1569923100729,30306.0
1569923100738,30301.0
1569923100748,30307.0
1569923100758,30306.0
1569923100768,30304.0
1569923100778,30296.0
1569923100788,30292.0
1569923100799,30291.0
1569923100808,30286.0
1569923100818,30286.0
1569923100828,30276.0
1569923100838,30275.0
1569923100848,30261.0
1569923100858,30266.0
1569923100868,30259.0
1569923100878,30256.0
1569923100888,30243.0
1569923100898,30248.0
1569923100909,30242.0
1569923100921,30240.0
1569923100926,30242.0
1569923100936,30237.0
1569923100946,30244.0
1569923100956,30244.0
1569923100966,30246.0
1569923100976,30243.0
1569923100988,30244.0
1569923100999,30240.0
1569923101007,30250.0
1569923101017,30251.0
1569923101028,30255.0
1569923101037,30258.0
1569923101047,30245.0
1569923101059,30244.0
