time_stamp,red
1572371794761,29.0
1572371794762,27.0
1572371794765,33.0
1572371794776,30.0
1572371794793,32.0
1572371794796,29.0
1572371794806,35.0
1572371794816,31.0
1572371794826,26.0
1572371794836,27.0
1572371794847,30.0
1572371794857,30.0
1572371794868,32.0
1572371794877,30.0
1572371794888,35.0
1572371794897,27.0
1572371794907,25.0
1572371794918,34.0
1572371794927,34.0
1572371794938,26.0
1572371794948,32.0
1572371794958,29.0
1572371794967,26.0
1572371794977,31.0
1572371794987,28.0
1572371794998,38.0
1572371795008,31.0
1572371795018,36.0
1572371795027,32.0
1572371795038,30.0
1572371795052,32.0
1572371795062,36.0
1572371795068,30.0
1572371795078,34.0
1572371795089,32.0
1572371795098,34.0
1572371795108,36.0
1572371795119,31.0
1572371795129,32.0
1572371795138,27.0
1572371795148,33.0
1572371795158,31.0
1572371795169,31.0
1572371795178,35.0
1572371795188,33.0
1572371795199,30.0
1572371795209,28.0
1572371795219,29.0
1572371795229,34.0
1572371795240,31.0
1572371795249,34.0
1572371795259,29.0
1572371795270,32.0
1572371795279,32.0
1572371795290,28.0
1572371795300,36.0
1572371795310,31.0
1572371795320,33.0
1572371795329,27.0
1572371795340,31.0
1572371795351,32.0
1572371795362,31.0
1572371795370,30.0
1572371795379,27.0
1572371795390,27.0
1572371795400,27.0
1572371795409,33.0
1572371795419,29.0
1572371795430,25.0
1572371795440,34.0
1572371795450,31.0
1572371795460,25.0
1572371795472,23.0
1572371795482,26.0
1572371795492,27.0
1572371795502,30.0
1572371795512,22.0
1572371795522,25.0
1572371795532,23.0
1572371795542,23.0
1572371795552,29.0
1572371795562,28.0
1572371795572,24.0
1572371795582,21.0
1572371795593,29.0
1572371795602,25.0
1572371795611,26.0
1572371795621,28.0
1572371795630,28.0
1572371795640,27.0
1572371795649,24.0
1572371795659,22.0
1572371795669,24.0
1572371795679,23.0
1572371795689,31.0
1572371795699,39.0
1572371795710,42.0
1572371795719,44.0
1572371795730,49.0
1572371795740,61.0
1572371795750,62.0
1572371795760,64.0
1572371795770,67.0
1572371795780,64.0
1572371795790,63.0
1572371795800,67.0
1572371795810,77.0
1572371795820,79.0
1572371795830,112.0
1572371795840,159.0
1572371795850,392.0
1572371795860,873.0
1572371795870,1119.0
1572371795880,1104.0
1572371795890,978.0
1572371795900,885.0
1572371795910,880.0
1572371795920,944.0
1572371795930,1018.0
1572371795941,1057.0
1572371795951,1038.0
1572371795961,1000.0
1572371795971,964.0
1572371795981,933.0
1572371795991,909.0
1572371796001,880.0
1572371796011,846.0
1572371796021,804.0
