time_stamp,red
1569335801292,15390.0
1569335801293,24774.0
1569335801302,24769.0
1569335801312,24750.0
1569335801322,24742.0
1569335801333,24732.0
1569335801343,24729.0
1569335801353,24708.0
1569335801363,24700.0
1569335801373,24688.0
1569335801383,24681.0
1569335801393,24678.0
1569335801404,24657.0
1569335801414,24651.0
1569335801423,24644.0
1569335801433,24634.0
1569335801443,24613.0
1569335801455,24600.0
1569335801464,24597.0
1569335801475,24584.0
1569335801485,24587.0
1569335801494,24577.0
1569335801504,24574.0
1569335801514,24569.0
1569335801524,24564.0
1569335801534,24563.0
1569335801544,24545.0
1569335801555,24559.0
1569335801564,24556.0
1569335801575,24550.0
1569335801584,24538.0
1569335801594,24538.0
1569335801605,24544.0
1569335801614,24538.0
1569335801625,24537.0
1569335801635,24531.0
1569335801651,24537.0
1569335801654,24533.0
1569335801664,24533.0
1569335801674,24537.0
1569335801685,24524.0
1569335801694,24523.0
1569335801705,24531.0
1569335801715,24542.0
1569335801725,24537.0
1569335801736,24526.0
1569335801745,24539.0
1569335801758,24520.0
1569335801765,24523.0
1569335801775,24530.0
1569335801785,24523.0
1569335801795,24518.0
1569335801806,24520.0
1569335801815,24512.0
1569335801825,24508.0
1569335801835,24521.0
1569335801845,24525.0
1569335801856,24522.0
1569335801865,24534.0
1569335801875,24518.0
1569335801885,24521.0
1569335801895,24518.0
1569335801905,24519.0
1569335801915,24521.0
1569335801940,24525.0
1569335801943,24523.0
1569335801947,24528.0
1569335801955,24521.0
1569335801965,24526.0
1569335801975,24520.0
1569335801991,24520.0
1569335802000,24520.0
1569335802006,24519.0
1569335802016,24517.0
1569335802026,24518.0
1569335802036,24510.0
1569335802046,24522.0
1569335802056,24514.0
1569335802068,24515.0
1569335802078,24514.0
1569335802088,24517.0
1569335802099,24509.0
1569335802110,24500.0
1569335802117,24500.0
1569335802126,24490.0
1569335802136,24482.0
1569335802149,24475.0
1569335802156,24473.0
1569335802166,24470.0
1569335802181,24481.0
1569335802191,24463.0
1569335802201,24463.0
1569335802207,24464.0
1569335802217,24467.0
1569335802227,24464.0
1569335802237,24468.0
1569335802247,24467.0
1569335802257,24459.0
1569335802269,24461.0
1569335802279,24462.0
1569335802289,24468.0
1569335802298,24466.0
1569335802308,24474.0
1569335802318,24463.0
1569335802328,24467.0
1569335802339,24458.0
1569335802348,24457.0
1569335802358,24456.0
1569335802371,24462.0
1569335802382,24467.0
1569335802392,24455.0
1569335802400,24460.0
1569335802407,24450.0
1569335802417,24461.0
1569335802427,24459.0
1569335802437,24460.0
1569335802447,24459.0
1569335802459,24453.0
1569335802471,24450.0
1569335802481,24452.0
1569335802490,24451.0
1569335802499,24453.0
1569335802509,24459.0
1569335802519,24452.0
1569335802529,24452.0
1569335802539,24449.0
1569335802549,24449.0
1569335802560,24454.0
1569335802571,24454.0
1569335802581,24453.0
1569335802592,24453.0
1569335802601,24446.0
1569335802611,24454.0
1569335802621,24459.0
1569335802631,24455.0
1569335802642,24465.0
1569335802652,24459.0
1569335802663,24452.0
1569335802678,24463.0
1569335802681,24460.0
1569335802688,24461.0
1569335802699,24458.0
1569335802708,24458.0
1569335802720,24461.0
1569335802730,24459.0
1569335802741,24466.0
1569335802752,24457.0
1569335802761,24451.0
1569335802771,24444.0
1569335802780,24442.0
1569335802790,24438.0
1569335802803,24426.0
1569335802812,24419.0
1569335802823,24413.0
1569335802833,24411.0
1569335802842,24396.0
1569335802856,24406.0
1569335802860,24400.0
1569335802869,24405.0
1569335802879,24407.0
1569335802889,24400.0
1569335802899,24409.0
1569335802910,24411.0
1569335802920,24412.0
1569335802930,24408.0
1569335802942,24405.0
1569335802952,24415.0
1569335802963,24405.0
1569335802972,24401.0
1569335802983,24411.0
1569335802993,24410.0
1569335803003,24409.0
1569335803013,24409.0
1569335803024,24404.0
1569335803041,24399.0
1569335803042,24404.0
1569335803050,24406.0
1569335803060,24410.0
1569335803070,24403.0
1569335803080,24404.0
1569335803090,24400.0
1569335803103,24396.0
1569335803113,24398.0
1569335803121,24398.0
1569335803130,24409.0
1569335803140,24399.0
1569335803150,24410.0
1569335803161,24403.0
1569335803170,24400.0
1569335803184,24403.0
1569335803194,24397.0
